,Nº de Série do DOF,RegistroEntrada
771,289468,2019-10-28 17:34:00
772,548525,2019-09-27 18:12:00
773,473695,2019-11-02 15:39:00
774,589812,2019-09-25 12:50:00
775,574620,2019-10-28 17:34:00
776,487647,2019-10-28 17:34:00
777,575650,2019-09-27 18:12:00
778,647527,2019-09-27 18:12:00
779,564609,2019-10-28 17:34:00
780,430816,2019-09-27 11:42:00
781,487111,2019-09-25 12:50:00
782,490068,2019-09-27 11:42:00
783,605167,2019-09-27 18:12:00
784,448280,2019-09-27 18:12:00
785,518246,2019-09-27 11:42:00
786,517484,2019-09-27 18:12:00
787,284376,2019-09-27 11:42:00
788,483639,2019-09-27 18:12:00
789,502214,2019-09-25 12:50:00
790,628391,2019-10-28 17:34:00
791,576871,2019-11-02 15:39:00
792,672986,2019-09-27 18:12:00
793,527896,2019-11-02 15:39:00
794,557159,2019-11-02 15:39:00
795,558395,2019-09-27 18:12:00
796,580956,2019-09-25 12:50:00
797,493827,2019-09-27 18:12:00
798,523544,2019-09-27 18:12:00
799,523530,2019-10-28 17:34:00
800,526660,2019-10-28 17:34:00
801,633686,2019-11-02 15:39:00
802,548304,2019-09-27 11:42:00
803,559724,2019-11-02 15:39:00
804,559210,2019-09-27 18:12:00
805,474982,2019-09-27 11:42:00
806,621116,2019-10-28 17:34:00
807,474844,2019-09-27 18:12:00
808,602762,2019-09-25 12:50:00
809,551853,2019-09-27 18:12:00
810,567755,2019-10-28 17:34:00
811,702711,2019-09-27 18:12:00
812,442480,2019-09-27 18:12:00
813,554722,2019-09-25 12:50:00
814,463716,2019-09-25 12:50:00
815,462337,2019-09-25 12:50:00
816,554079,2019-11-02 15:39:00
817,554887,2019-11-02 15:39:00
818,359713,2019-09-27 18:12:00
819,522340,2019-09-25 12:50:00
820,320497,2019-10-28 17:34:00
821,686806,2019-09-27 11:42:00
822,447260,2019-09-27 11:42:00
823,417974,2019-09-25 12:50:00
824,598808,2019-09-27 18:12:00
825,597347,2019-09-25 12:50:00
826,462773,2019-09-27 11:42:00
827,595084,2019-10-28 17:34:00
828,597402,2019-11-02 15:39:00
829,632684,2019-10-28 17:34:00
830,548499,2019-09-25 12:50:00
831,387547,2019-09-27 11:42:00
832,596812,2019-11-02 15:39:00
833,508861,2019-10-28 17:34:00
834,509054,2019-11-02 15:39:00
835,438867,2019-10-28 17:34:00
836,621593,2019-09-27 18:12:00
837,623266,2019-11-02 15:39:00
838,418179,2019-09-27 18:12:00
839,671802,2019-10-28 17:34:00
840,610861,2019-11-02 15:39:00
841,323831,2019-10-28 17:34:00
842,614461,2019-11-02 15:39:00
843,662683,2019-10-28 17:34:00
844,397955,2019-09-27 18:12:00
845,468405,2019-09-25 12:50:00
846,538765,2019-11-02 15:39:00
847,534613,2019-09-27 11:42:00
848,538706,2019-11-02 15:39:00
849,536854,2019-09-27 11:42:00
850,469354,2019-09-27 11:42:00
851,498702,2019-09-27 11:42:00
852,497618,2019-09-27 11:42:00
853,453361,2019-11-02 15:39:00
854,574685,2019-09-25 12:50:00
855,496309,2019-11-02 15:39:00
856,494187,2019-09-25 12:50:00
857,400608,2019-09-27 11:42:00
858,570067,2019-09-25 12:50:00
859,571006,2019-10-28 17:34:00
860,617165,2019-11-02 15:39:00
861,653016,2019-09-27 11:42:00
862,656871,2019-09-27 18:12:00
863,568570,2019-10-28 17:34:00
864,568459,2019-09-25 12:50:00
865,568475,2019-11-02 15:39:00
866,691664,2019-09-27 11:42:00
867,327242,2019-10-28 17:34:00
868,578666,2019-09-27 11:42:00
869,504382,2019-11-02 15:39:00
870,486257,2019-10-28 17:34:00
871,435836,2019-09-25 12:50:00
872,315302,2019-09-25 12:50:00
873,605092,2019-10-28 17:34:00
874,604887,2019-11-02 15:39:00
875,302658,2019-09-27 11:42:00
876,339185,2019-09-27 18:12:00
877,270286,2019-09-27 11:42:00
878,491478,2019-11-02 15:39:00
879,523526,2019-09-27 18:12:00
880,606652,2019-09-27 11:42:00
881,377464,2019-10-28 17:34:00
882,565371,2019-09-25 12:50:00
883,508521,2019-09-27 18:12:00
884,561603,2019-11-02 15:39:00
885,479666,2019-09-25 12:50:00
886,564581,2019-10-28 17:34:00
887,382896,2019-09-27 18:12:00
888,274271,2019-09-25 12:50:00
889,381167,2019-09-25 12:50:00
890,635068,2019-09-27 11:42:00
891,705948,2019-09-27 18:12:00
892,635169,2019-09-27 18:12:00
893,386947,2019-09-25 12:50:00
894,513132,2019-09-25 12:50:00
895,512591,2019-09-27 11:42:00
896,508704,2019-09-25 12:50:00
897,509019,2019-09-27 11:42:00
898,439545,2019-11-02 15:39:00
899,271051,2019-10-28 17:34:00
900,256015,2019-11-02 15:39:00
901,514641,2019-09-25 12:50:00
902,517259,2019-10-28 17:34:00
903,398818,2019-09-27 11:42:00
904,429998,2019-10-28 17:34:00
905,494346,2019-10-28 17:34:00
906,568582,2019-09-27 11:42:00
907,483498,2019-09-27 11:42:00
908,276969,2019-09-25 12:50:00
909,533953,2019-09-25 12:50:00
910,533907,2019-09-27 11:42:00
911,523239,2019-10-28 17:34:00
912,519919,2019-09-27 18:12:00
913,468040,2019-09-27 18:12:00
914,617007,2019-11-02 15:39:00
915,690916,2019-11-02 15:39:00
916,501054,2019-09-25 12:50:00
917,565634,2019-11-02 15:39:00
918,567568,2019-09-25 12:50:00
919,434152,2019-09-27 18:12:00
920,260188,2019-10-28 17:34:00
921,511698,2019-09-25 12:50:00
922,604383,2019-09-25 12:50:00
923,698290,2019-09-27 18:12:00
924,551822,2019-09-27 11:42:00
925,552984,2019-09-25 12:50:00
926,605203,2019-09-25 12:50:00
927,501441,2019-09-27 18:12:00
928,498513,2019-10-28 17:34:00
929,661584,2019-09-27 11:42:00
930,627113,2019-09-27 18:12:00
931,504266,2019-09-27 11:42:00
932,497738,2019-10-28 17:34:00
933,467719,2019-09-27 11:42:00
934,467723,2019-09-25 12:50:00
935,541030,2019-11-02 15:39:00
936,538891,2019-09-27 11:42:00
937,540557,2019-09-27 18:12:00
938,682934,2019-09-27 11:42:00
939,315733,2019-09-27 18:12:00
940,436326,2019-10-28 17:34:00
941,529799,2019-11-02 15:39:00
942,532379,2019-10-28 17:34:00
943,451413,2019-09-25 12:50:00
944,448541,2019-10-28 17:34:00
945,340279,2019-09-25 12:50:00
946,518191,2019-09-25 12:50:00
947,516627,2019-09-27 11:42:00
948,624571,2019-10-28 17:34:00
949,463371,2019-09-27 18:12:00
950,529864,2019-09-27 18:12:00
951,431567,2019-11-02 15:39:00
952,422283,2019-09-27 18:12:00
953,423368,2019-09-25 12:50:00
954,557245,2019-09-25 12:50:00
955,623390,2019-09-27 18:12:00
956,648409,2019-09-25 12:50:00
957,474239,2019-11-02 15:39:00
958,472757,2019-11-02 15:39:00
959,534000,2019-09-27 18:12:00
960,630627,2019-10-28 17:34:00
961,706876,2019-09-27 11:42:00
962,279591,2019-11-02 15:39:00
963,474631,2019-09-27 11:42:00
964,493484,2019-09-27 18:12:00
965,494262,2019-10-28 17:34:00
966,620217,2019-09-27 18:12:00
967,619767,2019-11-02 15:39:00
968,605041,2019-09-25 12:50:00
969,605190,2019-09-27 11:42:00
970,483858,2019-09-25 12:50:00
971,672861,2019-11-02 15:39:00
972,548493,2019-09-27 18:12:00
973,461507,2019-09-27 11:42:00
974,459934,2019-11-02 15:39:00
975,620061,2019-09-25 12:50:00
976,622549,2019-11-02 15:39:00
977,477445,2019-09-27 18:12:00
978,403694,2019-10-28 17:34:00
979,555620,2019-09-27 18:12:00
980,555881,2019-09-25 12:50:00
981,552488,2019-09-27 18:12:00
982,596163,2019-09-27 11:42:00
983,520851,2019-11-02 15:39:00
984,480633,2019-11-02 15:39:00
985,480094,2019-10-28 17:34:00
986,441528,2019-09-27 18:12:00
987,541067,2019-09-25 12:50:00
988,545725,2019-10-28 17:34:00
989,377681,2019-09-27 18:12:00
990,401973,2019-11-02 15:39:00
991,610902,2019-09-25 12:50:00
992,523552,2019-10-28 17:34:00
993,526559,2019-10-28 17:34:00
994,523592,2019-09-27 11:42:00
995,546494,2019-10-28 17:34:00
996,484322,2019-11-02 15:39:00
997,501257,2019-10-28 17:34:00
998,527559,2019-10-28 17:34:00
999,511718,2019-10-28 17:34:00
1000,514231,2019-09-27 11:42:00
1001,592869,2019-09-27 18:12:00
1002,693559,2019-10-28 17:34:00
1003,427666,2019-09-27 11:42:00
1004,502771,2019-09-27 18:12:00
1005,525634,2019-09-27 11:42:00
1006,252451,2019-09-25 12:50:00
1007,494044,2019-09-25 12:50:00
1008,521556,2019-11-02 15:39:00
1009,568507,2019-09-27 18:12:00
1010,566623,2019-11-02 15:39:00
1011,616973,2019-09-25 12:50:00
1012,494335,2019-09-27 18:12:00
1013,495323,2019-11-02 15:39:00
1014,496472,2019-09-27 18:12:00
1015,555203,2019-09-27 11:42:00
1016,422785,2019-10-28 17:34:00
1017,597376,2019-09-27 11:42:00
1018,698297,2019-10-28 17:34:00
1019,374025,2019-10-28 17:34:00
1020,545004,2019-09-27 18:12:00
1021,369699,2019-09-25 12:50:00
1022,366102,2019-09-25 12:50:00
1023,685013,2019-11-02 15:39:00
1024,601363,2019-10-28 17:34:00
1025,591655,2019-09-27 11:42:00
1026,504397,2019-09-25 12:50:00
1027,598730,2019-10-28 17:34:00
1028,512056,2019-09-27 18:12:00
1029,469853,2019-09-25 12:50:00
1030,511799,2019-10-28 17:34:00
1031,578202,2019-11-02 15:39:00
1032,469990,2019-11-02 15:39:00
1033,576782,2019-10-28 17:34:00
1034,571507,2019-09-27 11:42:00
1035,475660,2019-11-02 15:39:00
1036,476778,2019-09-25 12:50:00
1037,478193,2019-09-27 11:42:00
1038,539520,2019-11-02 15:39:00
1039,633857,2019-09-27 18:12:00
1040,506526,2019-11-02 15:39:00
1041,560791,2019-11-02 15:39:00
1042,466082,2019-09-25 12:50:00
1043,438857,2019-09-27 11:42:00
1044,440434,2019-09-25 12:50:00
1045,440372,2019-09-27 11:42:00
1046,621497,2019-10-28 17:34:00
1047,629159,2019-09-27 18:12:00
1048,630664,2019-11-02 15:39:00
1049,706134,2019-09-27 18:12:00
1050,428070,2019-09-27 18:12:00
1051,397565,2019-09-27 11:42:00
1052,540970,2019-09-25 12:50:00
1053,467553,2019-09-25 12:50:00
1054,534583,2019-11-02 15:39:00
1055,493943,2019-09-25 12:50:00
1056,579083,2019-09-27 18:12:00
1057,422056,2019-09-27 18:12:00
1058,700079,2019-09-27 18:12:00
1059,557957,2019-09-27 11:42:00
1060,514310,2019-10-28 17:34:00
1061,533943,2019-10-28 17:34:00
1062,431565,2019-09-27 11:42:00
1063,242081,2019-10-28 17:34:00
1064,576656,2019-10-28 17:34:00
1065,435024,2019-09-27 11:42:00
1066,484292,2019-09-25 12:50:00
1067,434443,2019-09-27 18:12:00
1068,461480,2019-09-27 18:12:00
1069,490286,2019-09-27 18:12:00
1070,605156,2019-09-25 12:50:00
1071,638806,2019-09-25 12:50:00
1072,417571,2019-11-02 15:39:00
1073,609840,2019-09-25 12:50:00
1074,610885,2019-10-28 17:34:00
1075,489450,2019-09-27 18:12:00
1076,610625,2019-10-28 17:34:00
1077,497885,2019-11-02 15:39:00
1078,564315,2019-09-27 11:42:00
1079,568309,2019-09-27 18:12:00
1080,648479,2019-09-27 11:42:00
1081,409250,2019-09-25 12:50:00
1082,484336,2019-10-28 17:34:00
1083,564801,2019-11-02 15:39:00
1084,479104,2019-10-28 17:34:00
1085,483457,2019-11-02 15:39:00
1086,414268,2019-09-27 18:12:00
1087,260571,2019-09-27 11:42:00
1088,251686,2019-10-28 17:34:00
1089,549585,2019-09-27 11:42:00
1090,553246,2019-09-27 11:42:00
1091,605740,2019-09-25 12:50:00
1092,602752,2019-09-25 12:50:00
1093,283714,2019-09-25 12:50:00
1094,270973,2019-10-28 17:34:00
1095,267819,2019-09-25 12:50:00
1096,635204,2019-11-02 15:39:00
1097,523597,2019-09-25 12:50:00
1098,523401,2019-09-25 12:50:00
1099,635140,2019-11-02 15:39:00
1100,631038,2019-09-25 12:50:00
1101,533668,2019-09-27 18:12:00
1102,508068,2019-09-25 12:50:00
1103,507339,2019-11-02 15:39:00
1104,595265,2019-09-25 12:50:00
1105,507165,2019-09-25 12:50:00
1106,353114,2019-11-02 15:39:00
1107,497906,2019-09-27 18:12:00
1108,517898,2019-11-02 15:39:00
1109,516779,2019-10-28 17:34:00
1110,426944,2019-09-27 18:12:00
1111,557182,2019-09-27 18:12:00
1112,546320,2019-09-27 18:12:00
1113,555080,2019-09-27 18:12:00
1114,388590,2019-09-27 11:42:00
1115,545061,2019-09-27 18:12:00
1116,447235,2019-10-28 17:34:00
1117,545679,2019-09-27 11:42:00
1118,592939,2019-09-27 18:12:00
1119,404094,2019-09-25 12:50:00
1120,270263,2019-09-27 18:12:00
1121,498761,2019-10-28 17:34:00
1122,449824,2019-09-25 12:50:00
1123,528547,2019-11-02 15:39:00
1124,530571,2019-09-25 12:50:00
1125,459965,2019-09-25 12:50:00
1126,564586,2019-11-02 15:39:00
1127,567709,2019-09-27 11:42:00
1128,590757,2019-09-27 11:42:00
1129,588465,2019-11-02 15:39:00
1130,512482,2019-09-27 11:42:00
1131,588404,2019-10-28 17:34:00
1132,524315,2019-09-27 18:12:00
1133,523522,2019-11-02 15:39:00
1134,393359,2019-09-27 18:12:00
1135,510710,2019-09-27 18:12:00
1136,452435,2019-09-27 18:12:00
1137,437834,2019-11-02 15:39:00
1138,531493,2019-09-25 12:50:00
1139,443370,2019-09-27 18:12:00
1140,588096,2019-10-28 17:34:00
1141,430742,2019-10-28 17:34:00
1142,546504,2019-09-27 18:12:00
1143,511609,2019-09-25 12:50:00
1144,509040,2019-09-27 18:12:00
1145,440039,2019-11-02 15:39:00
1146,541895,2019-09-27 11:42:00
1147,435090,2019-11-02 15:39:00
1148,468439,2019-11-02 15:39:00
1149,539752,2019-09-25 12:50:00
1150,644368,2019-09-27 11:42:00
1151,504387,2019-09-27 11:42:00
1152,504116,2019-11-02 15:39:00
1153,504349,2019-09-27 18:12:00
1154,504332,2019-09-27 11:42:00
1155,518334,2019-10-28 17:34:00
1156,638747,2019-09-27 11:42:00
1157,648430,2019-10-28 17:34:00
1158,613250,2019-10-28 17:34:00
1159,570021,2019-09-27 18:12:00
1160,267447,2019-09-25 12:50:00
1161,470406,2019-11-02 15:39:00
1162,531884,2019-10-28 17:34:00
1163,538061,2019-11-02 15:39:00
1164,298180,2019-11-02 15:39:00
1165,641758,2019-09-27 11:42:00
1166,638730,2019-09-27 18:12:00
1167,534647,2019-11-02 15:39:00
1168,537559,2019-09-27 18:12:00
1169,538649,2019-09-27 18:12:00
1170,534702,2019-09-25 12:50:00
1171,626991,2019-11-02 15:39:00
1172,504991,2019-09-27 18:12:00
1173,579307,2019-09-27 18:12:00
1174,493840,2019-09-27 11:42:00
1175,662889,2019-09-25 12:50:00
1176,576877,2019-09-27 18:12:00
1177,494680,2019-11-02 15:39:00
1178,657284,2019-09-27 18:12:00
1179,483652,2019-09-25 12:50:00
1180,555016,2019-11-02 15:39:00
1181,619570,2019-09-27 11:42:00
1182,619835,2019-09-27 18:12:00
1183,620254,2019-09-27 18:12:00
1184,257836,2019-11-02 15:39:00
1185,250862,2019-09-25 12:50:00
1186,557084,2019-09-27 18:12:00
1187,555187,2019-10-28 17:34:00
1188,405671,2019-09-25 12:50:00
1189,552345,2019-10-28 17:34:00
1190,347158,2019-09-25 12:50:00
1191,407440,2019-09-27 18:12:00
1192,287548,2019-09-27 18:12:00
1193,352300,2019-09-27 18:12:00
1194,308453,2019-09-27 18:12:00
1195,556215,2019-09-25 12:50:00
1196,295475,2019-10-28 17:34:00
1197,462683,2019-11-02 15:39:00
1198,294297,2019-09-25 12:50:00
1199,410701,2019-10-28 17:34:00
1200,547577,2019-10-28 17:34:00
1201,549711,2019-09-25 12:50:00
1202,548885,2019-10-28 17:34:00
1203,548975,2019-09-27 18:12:00
1204,550224,2019-10-28 17:34:00
1205,647537,2019-10-28 17:34:00
1206,648315,2019-11-02 15:39:00
1207,651446,2019-11-02 15:39:00
1208,498037,2019-09-27 11:42:00
1209,528490,2019-09-27 11:42:00
1210,563465,2019-11-02 15:39:00
1211,481773,2019-09-25 12:50:00
1212,482640,2019-09-27 18:12:00
1213,610617,2019-09-27 11:42:00
1214,588469,2019-10-28 17:34:00
1215,489780,2019-10-28 17:34:00
1216,545573,2019-11-02 15:39:00
1217,488627,2019-09-25 12:50:00
1218,613099,2019-10-28 17:34:00
1219,499970,2019-09-25 12:50:00
1220,498042,2019-11-02 15:39:00
1221,295472,2019-10-28 17:34:00
1222,545787,2019-10-28 17:34:00
1223,397215,2019-09-27 18:12:00
1224,493927,2019-10-28 17:34:00
1225,494258,2019-09-27 18:12:00
1226,302581,2019-10-28 17:34:00
1227,504386,2019-09-25 12:50:00
1228,504394,2019-11-02 15:39:00
1229,514856,2019-11-02 15:39:00
1230,461452,2019-10-28 17:34:00
1231,564278,2019-09-25 12:50:00
1232,564233,2019-09-27 11:42:00
1233,566248,2019-09-27 18:12:00
1234,564784,2019-10-28 17:34:00
1235,566587,2019-11-02 15:39:00
1236,566674,2019-09-25 12:50:00
1237,509004,2019-09-27 11:42:00
1238,508893,2019-11-02 15:39:00
1239,508678,2019-09-27 11:42:00
1240,439399,2019-09-27 11:42:00
1241,440346,2019-10-28 17:34:00
1242,569895,2019-09-27 18:12:00
1243,569393,2019-10-28 17:34:00
1244,480582,2019-11-02 15:39:00
1245,519946,2019-10-28 17:34:00
1246,445795,2019-11-02 15:39:00
1247,444149,2019-11-02 15:39:00
1248,445371,2019-09-27 18:12:00
1249,416655,2019-09-25 12:50:00
1250,489656,2019-09-27 18:12:00
1251,444871,2019-11-02 15:39:00
1252,546466,2019-10-28 17:34:00
1253,399280,2019-10-28 17:34:00
1254,417155,2019-09-27 11:42:00
1255,386368,2019-09-25 12:50:00
1256,368442,2019-09-27 11:42:00
1257,369884,2019-10-28 17:34:00
1258,250090,2019-09-27 11:42:00
1259,610833,2019-10-28 17:34:00
1260,529300,2019-10-28 17:34:00
1261,496986,2019-09-27 18:12:00
1262,308980,2019-09-25 12:50:00
1263,675342,2019-10-28 17:34:00
1264,518698,2019-09-27 11:42:00
1265,555155,2019-09-27 18:12:00
1266,456536,2019-10-28 17:34:00
1267,436260,2019-09-25 12:50:00
1268,604870,2019-09-25 12:50:00
1269,456245,2019-09-27 18:12:00
1270,324639,2019-09-27 18:12:00
1271,561482,2019-09-27 18:12:00
1272,644971,2019-09-27 11:42:00
1273,625341,2019-09-25 12:50:00
1274,428707,2019-09-25 12:50:00
1275,525322,2019-10-28 17:34:00
1276,563501,2019-09-25 12:50:00
1277,466130,2019-11-02 15:39:00
1278,523547,2019-11-02 15:39:00
1279,633222,2019-10-28 17:34:00
1280,523344,2019-11-02 15:39:00
1281,516785,2019-11-02 15:39:00
1282,633583,2019-11-02 15:39:00
1283,523624,2019-10-28 17:34:00
1284,450812,2019-11-02 15:39:00
1285,449264,2019-09-27 11:42:00
1286,556165,2019-11-02 15:39:00
1287,623494,2019-09-25 12:50:00
1288,639829,2019-09-27 18:12:00
1289,670829,2019-10-28 17:34:00
1290,284400,2019-11-02 15:39:00
1291,275186,2019-09-27 18:12:00
1292,281119,2019-10-28 17:34:00
1293,277472,2019-10-28 17:34:00
1294,588491,2019-10-28 17:34:00
1295,440589,2019-09-27 11:42:00
1296,377394,2019-09-25 12:50:00
1297,409790,2019-10-28 17:34:00
1298,469162,2019-09-27 11:42:00
1299,534149,2019-11-02 15:39:00
1300,532347,2019-09-27 11:42:00
1301,533769,2019-10-28 17:34:00
1302,537367,2019-10-28 17:34:00
1303,621227,2019-10-28 17:34:00
1304,575580,2019-10-28 17:34:00
1305,572534,2019-11-02 15:39:00
1306,477011,2019-09-27 18:12:00
1307,474297,2019-09-27 11:42:00
1308,474832,2019-11-02 15:39:00
1309,549675,2019-11-02 15:39:00
1310,618005,2019-10-28 17:34:00
1311,556652,2019-09-27 11:42:00
1312,240438,2019-09-27 11:42:00
1313,656753,2019-09-27 11:42:00
1314,672721,2019-11-02 15:39:00
1315,598510,2019-09-27 18:12:00
1316,652781,2019-09-27 11:42:00
1317,564752,2019-09-27 11:42:00
1318,620187,2019-09-27 11:42:00
1319,572535,2019-10-28 17:34:00
1320,523532,2019-09-27 18:12:00
1321,572519,2019-09-27 11:42:00
1322,667329,2019-09-27 18:12:00
1323,511175,2019-11-02 15:39:00
1324,514665,2019-09-27 11:42:00
1325,282409,2019-09-27 11:42:00
1326,504530,2019-09-27 11:42:00
1327,539863,2019-09-27 11:42:00
1328,522484,2019-10-28 17:34:00
1329,584451,2019-11-02 15:39:00
1330,494317,2019-09-27 18:12:00
1331,494133,2019-09-27 11:42:00
1332,617642,2019-10-28 17:34:00
1333,614281,2019-11-02 15:39:00
1334,569218,2019-10-28 17:34:00
1335,568519,2019-09-27 18:12:00
1336,482996,2019-11-02 15:39:00
1337,450778,2019-09-27 11:42:00
1338,543848,2019-09-27 11:42:00
1339,607205,2019-10-28 17:34:00
1340,619139,2019-11-02 15:39:00
1341,610620,2019-09-25 12:50:00
1342,628310,2019-09-27 18:12:00
1343,624107,2019-10-28 17:34:00
1344,623438,2019-09-27 18:12:00
1345,314513,2019-09-27 11:42:00
1346,441034,2019-10-28 17:34:00
1347,287476,2019-09-25 12:50:00
1348,599367,2019-09-25 12:50:00
1349,530553,2019-09-27 11:42:00
1350,512606,2019-11-02 15:39:00
1351,452407,2019-09-27 11:42:00
1352,511438,2019-09-27 11:42:00
1353,493838,2019-09-27 18:12:00
1354,580112,2019-10-28 17:34:00
1355,504881,2019-09-27 18:12:00
1356,565229,2019-09-27 11:42:00
1357,566900,2019-09-25 12:50:00
1358,702347,2019-09-25 12:50:00
1359,595177,2019-11-02 15:39:00
1360,462714,2019-10-28 17:34:00
1361,676333,2019-09-27 11:42:00
1362,661748,2019-09-27 11:42:00
1363,539158,2019-11-02 15:39:00
1364,556082,2019-09-27 11:42:00
1365,633218,2019-09-27 11:42:00
1366,561478,2019-09-27 11:42:00
1367,467269,2019-10-28 17:34:00
1368,542834,2019-09-27 11:42:00
1369,600406,2019-09-25 12:50:00
1370,510405,2019-09-27 18:12:00
1371,508936,2019-11-02 15:39:00
1372,508965,2019-11-02 15:39:00
1373,402967,2019-09-27 11:42:00
1374,518282,2019-10-28 17:34:00
1375,514573,2019-09-27 11:42:00
1376,638866,2019-09-27 18:12:00
1377,641414,2019-09-27 11:42:00
1378,283624,2019-09-25 12:50:00
1379,542270,2019-09-27 11:42:00
1380,539159,2019-11-02 15:39:00
1381,668733,2019-11-02 15:39:00
1382,337421,2019-11-02 15:39:00
1383,621484,2019-09-25 12:50:00
1384,590548,2019-10-28 17:34:00
1385,531048,2019-11-02 15:39:00
1386,478380,2019-11-02 15:39:00
1387,651083,2019-09-27 18:12:00
1388,651125,2019-09-27 18:12:00
1389,682743,2019-09-25 12:50:00
1390,549056,2019-09-27 18:12:00
1391,460034,2019-09-25 12:50:00
1392,461526,2019-09-27 11:42:00
1393,295469,2019-11-02 15:39:00
1394,487236,2019-11-02 15:39:00
1395,296491,2019-09-25 12:50:00
1396,617626,2019-11-02 15:39:00
1397,659047,2019-09-25 12:50:00
1398,490338,2019-09-25 12:50:00
1399,435816,2019-09-27 11:42:00
1400,484221,2019-11-02 15:39:00
1401,565967,2019-09-25 12:50:00
1402,651538,2019-09-27 18:12:00
1403,605017,2019-09-27 11:42:00
1404,605198,2019-09-27 18:12:00
1405,647362,2019-11-02 15:39:00
1406,300103,2019-11-02 15:39:00
1407,606180,2019-09-25 12:50:00
1408,601404,2019-11-02 15:39:00
1409,475721,2019-11-02 15:39:00
1410,470146,2019-11-02 15:39:00
1411,470109,2019-09-25 12:50:00
1412,706054,2019-09-27 11:42:00
1413,482700,2019-11-02 15:39:00
1414,648192,2019-09-27 18:12:00
1415,470947,2019-09-27 18:12:00
1416,471867,2019-09-27 18:12:00
1417,490308,2019-09-25 12:50:00
1418,610768,2019-09-25 12:50:00
1419,570029,2019-09-27 18:12:00
1420,309896,2019-11-02 15:39:00
1421,498783,2019-09-27 18:12:00
1422,541916,2019-09-27 18:12:00
1423,553982,2019-09-27 11:42:00
1424,289018,2019-10-28 17:34:00
1425,606518,2019-09-25 12:50:00
1426,454405,2019-10-28 17:34:00
1427,553956,2019-09-27 11:42:00
1428,678728,2019-09-27 18:12:00
1429,278122,2019-10-28 17:34:00
1430,278301,2019-09-27 18:12:00
1431,405581,2019-09-27 11:42:00
1432,523453,2019-11-02 15:39:00
1433,526310,2019-09-25 12:50:00
1434,523502,2019-09-25 12:50:00
1435,526596,2019-09-27 18:12:00
1436,523579,2019-09-27 11:42:00
1437,573564,2019-10-28 17:34:00
1438,508903,2019-11-02 15:39:00
1439,390941,2019-11-02 15:39:00
