RALVESDEMORAIS;84.312.511/0001-39;31764;AC;PORTO ACRE;PATIO;R. ALVES DE MORAIS;-9,588333;-67,5325;LO Nº 258/2019;INSTITUTO DE MEIO AMBIENTE DO ACRE;03/09/2019;12/11/2023;28/02/2007;2007;Hymenolobium flavum;Angelimamarelo;Tora;2,66;M3;Madeira serrada (viga);1,33;M3;2,0;Caibrinhos;0,532;M3;0,798;21/11/2019 10:00
LAMINADOSCATEDRALLTDA;05.006.407/0001-40;201336;AC;RIO BRANCO;PATIO;LAMINADOS CATEDRAL;-9,8955;-67,810361;LO Nº 48/2015;INSTITUTO DE MEIO AMBIENTE DO ACRE;10/02/2015;10/02/2019;01/03/2007;2007;Dipteryx odorata;Cumaruferro;Tora;120,0;M3;Madeira serrada (tábua);60,0;M3;2,0;Ripas;12,0;M3;10,0;21/11/2019 10:00
LAMINADOSCATEDRALLTDA;05.006.407/0001-40;201336;AC;RIO BRANCO;PATIO;LAMINADOS CATEDRAL;-9,8955;-67,810361;LO Nº 48/2015;INSTITUTO DE MEIO AMBIENTE DO ACRE;10/02/2015;10/02/2019;01/03/2007;2007;Dipteryx odorata;Cumaruferro;Tora;120,0;M3;Madeira serrada (tábua);60,0;M3;2,0;Caibrinhos;6,0;M3;10,0;21/11/2019 10:00
LAMINADOSCATEDRALLTDA;05.006.407/0001-40;201336;AC;RIO BRANCO;PATIO;LAMINADOS CATEDRAL;-9,8955;-67,810361;LO Nº 48/2015;INSTITUTO DE MEIO AMBIENTE DO ACRE;10/02/2015;10/02/2019;01/03/2007;2007;Dipteryx odorata;Cumaruferro;Tora;120,0;M3;Madeira serrada (tábua);60,0;M3;2,0;Cavacos;28,0;M3;10,0;21/11/2019 10:00
LAMINADOSCATEDRALLTDA;05.006.407/0001-40;201336;AC;RIO BRANCO;PATIO;LAMINADOS CATEDRAL;-9,8955;-67,810361;LO Nº 48/2015;INSTITUTO DE MEIO AMBIENTE DO ACRE;10/02/2015;10/02/2019;01/03/2007;2007;Dipteryx odorata;Cumaruferro;Tora;120,0;M3;Madeira serrada (tábua);60,0;M3;2,0;Resíduo para Aproveitamento Industrial;4,0;M3;10,0;21/11/2019 10:00
JURUAINDUSTRIADEMADEIRALTDA;05.449.072/0001-34;325565;AC;CRUZEIRO DO SUL;PATIO;JURUA INDUSTRIA DE MADEIRAS - SERRARIA;-7,740889;-72,472167;LO Nº 173/2010;INSTITUTO DE MEIO AMBIENTE DO ACRE;16/07/2010;16/07/2014;24/02/2007;2007;Eschweilera grandiflora;Matamatá;Tora;68,92;M3;Madeira serrada (viga);34,46;M3;2,0;Ripas;9,85;M3;13,01;21/11/2019 10:00
JURUAINDUSTRIADEMADEIRALTDA;05.449.072/0001-34;325565;AC;CRUZEIRO DO SUL;PATIO;JURUA INDUSTRIA DE MADEIRAS - SERRARIA;-7,740889;-72,472167;LO Nº 173/2010;INSTITUTO DE MEIO AMBIENTE DO ACRE;16/07/2010;16/07/2014;24/02/2007;2007;Eschweilera grandiflora;Matamatá;Tora;68,92;M3;Madeira serrada (viga);34,46;M3;2,0;Caibrinhos;11,6;M3;13,01;21/11/2019 10:00
JURUAINDUSTRIADEMADEIRALTDA;05.449.072/0001-34;325565;AC;CRUZEIRO DO SUL;PATIO;JURUA INDUSTRIA DE MADEIRAS - SERRARIA;-7,740889;-72,472167;LO Nº 173/2010;INSTITUTO DE MEIO AMBIENTE DO ACRE;16/07/2010;16/07/2014;24/02/2007;2007;Apuleia molaris;Garapeira;Tora;215,95;M3;Madeira serrada (tábua);107,975;M3;2,0;Sarrafo;32,56;M3;39,395;21/11/2019 10:00
JURUAINDUSTRIADEMADEIRALTDA;05.449.072/0001-34;325565;AC;CRUZEIRO DO SUL;PATIO;JURUA INDUSTRIA DE MADEIRAS - SERRARIA;-7,740889;-72,472167;LO Nº 173/2010;INSTITUTO DE MEIO AMBIENTE DO ACRE;16/07/2010;16/07/2014;24/02/2007;2007;Apuleia molaris;Garapeira;Tora;215,95;M3;Madeira serrada (tábua);107,975;M3;2,0;Ripas;20,12;M3;39,395;21/11/2019 10:00
JURUAINDUSTRIADEMADEIRALTDA;05.449.072/0001-34;325565;AC;CRUZEIRO DO SUL;PATIO;JURUA INDUSTRIA DE MADEIRAS - SERRARIA;-7,740889;-72,472167;LO Nº 173/2010;INSTITUTO DE MEIO AMBIENTE DO ACRE;16/07/2010;16/07/2014;24/02/2007;2007;Apuleia molaris;Garapeira;Tora;215,95;M3;Madeira serrada (tábua);107,975;M3;2,0;Caibrinhos;15,9;M3;39,395;21/11/2019 10:00
FOXLAMINADOSLTDA;04.642.220/0001-70;40218;AC;PORTO ACRE;PATIO;INDUSTRIA;-9,739722;-67,699444;LO-5/2019;INSTITUTO DE MEIO AMBIENTE DO ACRE;04/02/2019;04/02/2023;15/03/2007;2007;Dipteryx odorata;Cumaruferro;Tora;6,0;M3;Madeira serrada (prancha);3,0;M3;2,0;Tacos;0,6;M3;1,8;21/11/2019 10:00
FOXLAMINADOSLTDA;04.642.220/0001-70;40218;AC;PORTO ACRE;PATIO;INDUSTRIA;-9,739722;-67,699444;LO-5/2019;INSTITUTO DE MEIO AMBIENTE DO ACRE;04/02/2019;04/02/2023;15/03/2007;2007;Dipteryx odorata;Cumaruferro;Tora;6,0;M3;Madeira serrada (prancha);3,0;M3;2,0;Caibrinhos;0,6;M3;1,8;21/11/2019 10:00
FOXLAMINADOSLTDA;04.642.220/0001-70;40218;AC;PORTO ACRE;PATIO;INDUSTRIA;-9,739722;-67,699444;LO-5/2019;INSTITUTO DE MEIO AMBIENTE DO ACRE;04/02/2019;04/02/2023;15/03/2007;2007;Apuleia molaris;Garapeira;Tora;6,0;M3;Madeira serrada (prancha);3,0;M3;2,0;Ripas;1,2;M3;1,8;21/11/2019 10:00
OUROBRANCOMADEIRASIMPEEXPLTDA;00.525.034/0001-08;25951;AC;CAPIXABA;PATIO;PATIO DA SERRARIA;-10,520556;-67,663056;LO-303/2016;INSTITUTO DE MEIO AMBIENTE DO ACRE;04/11/2016;04/11/2020;21/03/2007;2007;Apuleia molaris;Garapeira;Tora;33,201;M3;Madeira serrada (tábua);16,6;M3;2,0001;Resíduo para Aproveitamento Industrial;16,6;M3;0,001;21/11/2019 10:00
INDECOMDEMADGARÇABRANCALTDA;84.314.590/0001-17;22769;AC;ACRELANDIA;PATIO;MGB1;-10,066889;-67,034722;LO-474/2012;INSTITUTO DE MEIO AMBIENTE DO ACRE;08/10/2012;08/10/2016;24/03/2007;2007;Couratari guianensis;Tauari;Tora;90,29;M3;Madeira serrada (tábua);45,145;M3;2,0;Tacos;11,178;M3;28,676;21/11/2019 10:00
INDECOMDEMADGARÇABRANCALTDA;84.314.590/0001-17;22769;AC;ACRELANDIA;PATIO;MGB1;-10,066889;-67,034722;LO-474/2012;INSTITUTO DE MEIO AMBIENTE DO ACRE;08/10/2012;08/10/2016;24/03/2007;2007;Couratari guianensis;Tauari;Tora;90,29;M3;Madeira serrada (tábua);45,145;M3;2,0;Caibrinhos;2,398;M3;28,676;21/11/2019 10:00
INDECOMDEMADGARÇABRANCALTDA;84.314.590/0001-17;22769;AC;ACRELANDIA;PATIO;MGB1;-10,066889;-67,034722;LO-474/2012;INSTITUTO DE MEIO AMBIENTE DO ACRE;08/10/2012;08/10/2016;24/03/2007;2007;Couratari guianensis;Tauari;Tora;90,29;M3;Madeira serrada (tábua);45,145;M3;2,0;Ripas;2,893;M3;28,676;21/11/2019 10:00
TWIINDUSTRIAEIMPORTEXPORTDEMADEIRALTDA;06.280.698/0001-22;523819;AC;RIO BRANCO;PATIO;TWI INDUSTRIA IMP. E EXP. DE MADEIRAS LTDA;-9,941667;-67,890278;;;;;27/03/2007;2007;Enterolobium  spp.;Favatimbaúba;Tora;13,44;M3;Madeira serrada (tábua);6,72;M3;2,0;Ripas;2,52;M3;4,2;21/11/2019 10:00
TWIINDUSTRIAEIMPORTEXPORTDEMADEIRALTDA;06.280.698/0001-22;523819;AC;RIO BRANCO;PATIO;TWI INDUSTRIA IMP. E EXP. DE MADEIRAS LTDA;-9,941667;-67,890278;;;;;27/03/2007;2007;Hymenolobium petraeum;Angelim;Tora;7,24;M3;Madeira serrada (tábua);3,62;M3;2,0;Sarrafo;2,42;M3;0,001;21/11/2019 10:00
TWIINDUSTRIAEIMPORTEXPORTDEMADEIRALTDA;06.280.698/0001-22;523819;AC;RIO BRANCO;PATIO;TWI INDUSTRIA IMP. E EXP. DE MADEIRAS LTDA;-9,941667;-67,890278;;;;;27/03/2007;2007;Hymenolobium petraeum;Angelim;Tora;7,24;M3;Madeira serrada (tábua);3,62;M3;2,0;Caibrinhos;1,199;M3;0,001;21/11/2019 10:00
TWIINDUSTRIAEIMPORTEXPORTDEMADEIRALTDA;06.280.698/0001-22;523819;AC;RIO BRANCO;PATIO;TWI INDUSTRIA IMP. E EXP. DE MADEIRAS LTDA;-9,941667;-67,890278;;;;;27/03/2007;2007;Thyrsodium spruceanum;Catuaba;Tora;13,05;M3;Madeira serrada (tábua);6,525;M3;2,0;Caibrinhos;4,223;M3;0,001;21/11/2019 10:00
TWIINDUSTRIAEIMPORTEXPORTDEMADEIRALTDA;06.280.698/0001-22;523819;AC;RIO BRANCO;PATIO;TWI INDUSTRIA IMP. E EXP. DE MADEIRAS LTDA;-9,941667;-67,890278;;;;;27/03/2007;2007;Thyrsodium spruceanum;Catuaba;Tora;13,05;M3;Madeira serrada (tábua);6,525;M3;2,0;Sarrafo;2,301;M3;0,001;21/11/2019 10:00
LAMINADOSCATEDRALLTDA;05.006.407/0001-40;201336;AC;RIO BRANCO;PATIO;LAMINADOS CATEDRAL;-9,8955;-67,810361;LO Nº 48/2015;INSTITUTO DE MEIO AMBIENTE DO ACRE;10/02/2015;10/02/2019;06/03/2007;2007;Castilla ulei;Caucho;Tora;61,228;M3;Lâmina Desenrolada;30,614;M3;2,0;Rolete;12,245;M3;18,369;21/11/2019 10:00
LAMINADOSCATEDRALLTDA;05.006.407/0001-40;201336;AC;RIO BRANCO;PATIO;LAMINADOS CATEDRAL;-9,8955;-67,810361;LO Nº 48/2015;INSTITUTO DE MEIO AMBIENTE DO ACRE;10/02/2015;10/02/2019;06/03/2007;2007;Piptadenia suaveolens;Angicovermelho;Tora;61,228;M3;Lâmina Desenrolada;30,614;M3;2,0;Rolete;12,245;M3;18,369;21/11/2019 10:00
INDUSTRIAECOMERCIODEMADEIRANOVACANAÃLTDA;06.064.651/0001-21;473364;AC;RIO BRANCO;PATIO;MADEIREIRA NOVA CANAA LTDA.;-9,939278;-67,875556;LO n° 389/2012;INSTITUTO DE MEIO AMBIENTE DO ACRE;21/08/2012;21/08/2016;12/03/2007;2007;Dipteryx odorata;Cumaruferro;Tora;27,716;M3;Madeira serrada (prancha);13,858;M3;2,0;Ripas;4,35;M3;5,558;21/11/2019 10:00
INDUSTRIAECOMERCIODEMADEIRANOVACANAÃLTDA;06.064.651/0001-21;473364;AC;RIO BRANCO;PATIO;MADEIREIRA NOVA CANAA LTDA.;-9,939278;-67,875556;LO n° 389/2012;INSTITUTO DE MEIO AMBIENTE DO ACRE;21/08/2012;21/08/2016;12/03/2007;2007;Dipteryx odorata;Cumaruferro;Tora;27,716;M3;Madeira serrada (prancha);13,858;M3;2,0;Lascas;3,95;M3;5,558;21/11/2019 10:00
INDUSTRIAECOMERCIODEMADEIRANOVACANAÃLTDA;06.064.651/0001-21;473364;AC;RIO BRANCO;PATIO;MADEIREIRA NOVA CANAA LTDA.;-9,939278;-67,875556;LO n° 389/2012;INSTITUTO DE MEIO AMBIENTE DO ACRE;21/08/2012;21/08/2016;12/03/2007;2007;Apuleia leiocarpa;Garapeira;Tora;15,242;M3;Madeira serrada (prancha);7,621;M3;2,0;Ripas;3,56;M3;2,941;21/11/2019 10:00
INDUSTRIAECOMERCIODEMADEIRANOVACANAÃLTDA;06.064.651/0001-21;473364;AC;RIO BRANCO;PATIO;MADEIREIRA NOVA CANAA LTDA.;-9,939278;-67,875556;LO n° 389/2012;INSTITUTO DE MEIO AMBIENTE DO ACRE;21/08/2012;21/08/2016;12/03/2007;2007;Apuleia leiocarpa;Garapeira;Tora;15,242;M3;Madeira serrada (prancha);7,621;M3;2,0;Caibrinhos;1,12;M3;2,941;21/11/2019 10:00
OUROBRANCOMADEIRASIMPEEXPLTDA;00.525.034/0001-08;25951;AC;CAPIXABA;PATIO;PATIO DA SERRARIA;-10,520556;-67,663056;LO-303/2016;INSTITUTO DE MEIO AMBIENTE DO ACRE;04/11/2016;04/11/2020;07/03/2007;2007;;;Resíduo para Aproveitamento Industrial;6,0;M3;Carvão Vegetal de resíduo;3,0;MDC;2,0;;;;6,0;21/11/2019 10:00
MADEREIRASÃOCRISTÓVÃOIMPEEXPLTDA;34.703.256/0001-87;10740;AC;RIO BRANCO;PATIO;SAO CRISTOVAO;-9,869333;-67,769833;LO-118/2015;INSTITUTO DE MEIO AMBIENTE DO ACRE;07/05/2015;07/05/2019;30/03/2007;2007;Amburana acreana;Cerejeira;Tora;30,0;M3;Madeira serrada (prancha);15,0;M3;2,0;Ripas;2,182;M3;12,818;21/11/2019 10:00
INDECOMDEMADGARÇABRANCALTDA;84.314.590/0001-17;22769;AC;ACRELANDIA;PATIO;MGB1;-10,066889;-67,034722;LO-474/2012;INSTITUTO DE MEIO AMBIENTE DO ACRE;08/10/2012;08/10/2016;02/04/2007;2007;Couratari guianensis;Tauari;Tora;40,0;M3;Bloco, quadrado ou filé;26,666;M3;1,5;Caibrinhos;0,789;M3;12,545;21/11/2019 10:00
JFVENTURINME;14.356.356/0001-77;261935;AC;RIO BRANCO;PATIO;I MADEIREIRA VENTURIN - SERRARIA;;;LO nº 546/2009;INSTITUTO DE MEIO AMBIENTE DO ACRE;07/10/2009;07/10/2010;09/02/2007;2007;Hymenaea courbaril;Jatobá;Tora;3,0;M3;Madeira serrada (tábua);1,5;M3;2,0;;;;1,5;21/11/2019 10:00
WFDOSSANTOSME;06.147.604/0001-41;510401;AC;RIO BRANCO;PATIO;W F 1;-9,935278;-67,868056;LO-91/2014;INSTITUTO DE MEIO AMBIENTE DO ACRE;26/02/2014;26/02/2018;16/02/2007;2007;Terminalia amazonica;Cinzeiro;Tora;1,901;M3;Madeira serrada (caibro);0,95;M3;2,0011;Cavacos;0,649;M3;0,302;21/11/2019 10:00
INDECOMDEMADINDIAPORALTDA;04.582.045/0001-72;4351;AC;RIO BRANCO;PATIO;IND. E COM. MAD. INDIA PORA LTDA;-9,943611;-67,871667;LO-337/2016;INSTITUTO DE MEIO AMBIENTE DO ACRE;24/11/2016;24/11/2020;17/04/2007;2007;Dipteryx odorata;Cumaruferro;Tora;56,16;M3;Madeira serrada (tábua);28,08;M3;2,0;Tacos;5,3;M3;22,78;21/11/2019 10:00
RALVESDEMORAIS;84.312.511/0001-39;31764;AC;PORTO ACRE;PATIO;R. ALVES DE MORAIS;-9,588333;-67,5325;LO Nº 258/2019;INSTITUTO DE MEIO AMBIENTE DO ACRE;03/09/2019;12/11/2023;21/03/2007;2007;Dipteryx trifoliata;Cumaruferro;Tora;8,0;M3;Madeira serrada (viga);4,0;M3;2,0;Caibrinhos;0,8;M3;3,2;21/11/2019 10:00
RALVESDEMORAIS;84.312.511/0001-39;31764;AC;PORTO ACRE;PATIO;R. ALVES DE MORAIS;-9,588333;-67,5325;LO Nº 258/2019;INSTITUTO DE MEIO AMBIENTE DO ACRE;03/09/2019;12/11/2023;21/03/2007;2007;Tabebuia serratifolia;Ipê;Tora;4,073;M3;Madeira serrada (viga);2,036;M3;2,0005;;;;2,037;21/11/2019 10:00
INDECOMDEMADGARÇABRANCALTDA;84.314.590/0001-17;22769;AC;ACRELANDIA;PATIO;MGB1;-10,066889;-67,034722;LO-474/2012;INSTITUTO DE MEIO AMBIENTE DO ACRE;08/10/2012;08/10/2016;23/03/2007;2007;Couratari guianensis;Tauari;Tora;66,941;M3;Madeira serrada (tábua);33,47;M3;2,0;Caibrinhos;9,982;M3;23,489;21/11/2019 10:00
MADEIREIRAFLORESTAINDECOMIMPEEXPORTAÇÃOLTDA;04.596.904/0001-82;9954;AC;RIO BRANCO;PATIO;MADEIREIRA FLORESTA;-9,943889;-67,891667;LO nº 584/2009;INSTITUTO DE MEIO AMBIENTE DO ACRE;22/10/2009;22/10/2012;12/04/2007;2007;Secondatia floribunda;Catuaba;Tora;11,0;M3;Madeira serrada (caibro);5,5;M3;2,0;Caibrinhos;0,12;M3;2,58;21/11/2019 10:00
MADEIREIRAFLORESTAINDECOMIMPEEXPORTAÇÃOLTDA;04.596.904/0001-82;9954;AC;RIO BRANCO;PATIO;MADEIREIRA FLORESTA;-9,943889;-67,891667;LO nº 584/2009;INSTITUTO DE MEIO AMBIENTE DO ACRE;22/10/2009;22/10/2012;12/04/2007;2007;Secondatia floribunda;Catuaba;Tora;11,0;M3;Madeira serrada (caibro);5,5;M3;2,0;Cavacos;1,9;M3;2,58;21/11/2019 10:00
MADEIREIRAFLORESTAINDECOMIMPEEXPORTAÇÃOLTDA;04.596.904/0001-82;9954;AC;RIO BRANCO;PATIO;MADEIREIRA FLORESTA;-9,943889;-67,891667;LO nº 584/2009;INSTITUTO DE MEIO AMBIENTE DO ACRE;22/10/2009;22/10/2012;12/04/2007;2007;Secondatia floribunda;Catuaba;Tora;11,0;M3;Madeira serrada (caibro);5,5;M3;2,0;Resíduo para Aproveitamento Industrial;0,9;M3;2,58;21/11/2019 10:00
MADEIREIRAFLORESTAINDECOMIMPEEXPORTAÇÃOLTDA;04.596.904/0001-82;9954;AC;RIO BRANCO;PATIO;MADEIREIRA FLORESTA;-9,943889;-67,891667;LO nº 584/2009;INSTITUTO DE MEIO AMBIENTE DO ACRE;22/10/2009;22/10/2012;16/03/2007;2007;Brosimum acutifolium;Mururé;Tora;15,1;M3;Madeira serrada (tábua);7,55;M3;2,0;Cavacos;2,5;M3;3,85;21/11/2019 10:00
MADEIREIRAFLORESTAINDECOMIMPEEXPORTAÇÃOLTDA;04.596.904/0001-82;9954;AC;RIO BRANCO;PATIO;MADEIREIRA FLORESTA;-9,943889;-67,891667;LO nº 584/2009;INSTITUTO DE MEIO AMBIENTE DO ACRE;22/10/2009;22/10/2012;16/03/2007;2007;Brosimum acutifolium;Mururé;Tora;15,1;M3;Madeira serrada (tábua);7,55;M3;2,0;Resíduo para Aproveitamento Industrial;1,2;M3;3,85;21/11/2019 10:00
WFDOSSANTOSME;06.147.604/0001-41;510401;AC;RIO BRANCO;PATIO;W F 1;-9,935278;-67,868056;LO-91/2014;INSTITUTO DE MEIO AMBIENTE DO ACRE;26/02/2014;26/02/2018;14/03/2007;2007;Calycophyllum spruceanum;Mulateiro;Tora;15,3;M3;Madeira serrada (tábua);7,65;M3;2,0;Ripas;1,35;M3;2,28;21/11/2019 10:00
WFDOSSANTOSME;06.147.604/0001-41;510401;AC;RIO BRANCO;PATIO;W F 1;-9,935278;-67,868056;LO-91/2014;INSTITUTO DE MEIO AMBIENTE DO ACRE;26/02/2014;26/02/2018;14/03/2007;2007;Calycophyllum spruceanum;Mulateiro;Tora;15,3;M3;Madeira serrada (tábua);7,65;M3;2,0;Cavacos;4,02;M3;2,28;21/11/2019 10:00
JESA;717.***.***-**;1943528;AC;RODRIGUES ALVES;OFERTA_AUTEX;JOSE ELINARDES DE SOUZA ALENCAR;;;;;;;03/10/2007;2007;Schizolobium amazonicum;Faveira;Tora;5,343;M3;Madeira serrada (tábua);2,671;M3;2,0004;Caibrinhos;2,671;M3;0,001;21/11/2019 10:00
JESA;717.***.***-**;1943528;AC;RODRIGUES ALVES;OFERTA_AUTEX;JOSE ELINARDES DE SOUZA ALENCAR;;;;;;;03/10/2007;2007;Couratari guianensis;Tauari;Tora;13,057;M3;Madeira serrada (tábua);6,528;M3;2,0002;Caibrinhos;6,528;M3;0,001;21/11/2019 10:00
FOXLAMINADOSLTDA;04.642.220/0001-70;40218;AC;PORTO ACRE;PATIO;INDUSTRIA;-9,739722;-67,699444;LO-5/2019;INSTITUTO DE MEIO AMBIENTE DO ACRE;04/02/2019;04/02/2023;03/10/2007;2007;Parkia multijuga;Faveira;Tora;60,0;M3;Lâmina Desenrolada;30,0;M3;2,0;Rolete;6,0;M3;24,0;21/11/2019 10:00
LAMINADOSCATEDRALLTDA;05.006.407/0001-40;201336;AC;RIO BRANCO;PATIO;LAMINADOS CATEDRAL;-9,8955;-67,810361;LO Nº 48/2015;INSTITUTO DE MEIO AMBIENTE DO ACRE;10/02/2015;10/02/2019;04/10/2007;2007;Brosimum acutifolium;Mururé;Tora;40,0;M3;Madeira serrada (tábua);20,0;M3;2,0;;;;20,0;21/11/2019 10:00
OUROVERDEIMPEEXPLTDA;04.654.691/0001-06;201409;AC;RIO BRANCO;PATIO;PATIO DA EMPRESA;-10,018;-67,772306;LO nº 313/2012;INSTITUTO DE MEIO AMBIENTE DO ACRE;11/07/2012;11/07/2016;08/10/2007;2007;Apuleia molaris;Garapeira;Tora;760,998;M3;Madeira serrada (tábua);380,499;M3;2,0;;;;380,499;21/11/2019 10:00
OUROBRANCOMADEIRASIMPEEXPLTDA;00.525.034/0001-08;25951;AC;CAPIXABA;PATIO;PATIO DA SERRARIA;-10,520556;-67,663056;LO-303/2016;INSTITUTO DE MEIO AMBIENTE DO ACRE;04/11/2016;04/11/2020;03/10/2007;2007;Hymenaea courbaril;Jatobá;Tora;29,535;M3;Madeira serrada (tábua);14,767;M3;2,0001;;;;14,768;21/11/2019 10:00
LAMINADOSCATEDRALLTDA;05.006.407/0001-40;201336;AC;RIO BRANCO;PATIO;LAMINADOS CATEDRAL;-9,8955;-67,810361;LO Nº 48/2015;INSTITUTO DE MEIO AMBIENTE DO ACRE;10/02/2015;10/02/2019;09/02/2007;2007;Amburana acreana;Cerejeira;Tora;7,716;M3;Madeira serrada (tábua);3,858;M3;2,0;Caibrinhos;2,8;M3;0,001;21/11/2019 10:00
LAMINADOSCATEDRALLTDA;05.006.407/0001-40;201336;AC;RIO BRANCO;PATIO;LAMINADOS CATEDRAL;-9,8955;-67,810361;LO Nº 48/2015;INSTITUTO DE MEIO AMBIENTE DO ACRE;10/02/2015;10/02/2019;09/02/2007;2007;Amburana acreana;Cerejeira;Tora;7,716;M3;Madeira serrada (tábua);3,858;M3;2,0;Cavacos;1,057;M3;0,001;21/11/2019 10:00
ADOLFOSAADIIMPEEXP;10.175.586/0001-89;318011;AC;BRASILEIA;PATIO;PATIO 1;;;;;;;12/02/2007;2007;Couratari  spp.;Tauarirosa;Tora;10,0;M3;Madeira serrada (caibro);5,0;M3;2,0;;;;5,0;21/11/2019 10:00
ADOLFOSAADIIMPEEXP;10.175.586/0001-89;318011;AC;BRASILEIA;PATIO;PATIO 1;;;;;;;12/02/2007;2007;Couratari  spp.;Tauarirosa;Tora;15,0;M3;Madeira serrada (viga);7,5;M3;2,0;;;;7,5;21/11/2019 10:00
ADOLFOSAADIIMPEEXP;10.175.586/0001-89;318011;AC;BRASILEIA;PATIO;PATIO 1;;;;;;;12/02/2007;2007;Couratari  spp.;Tauarirosa;Tora;10,949;M3;Madeira serrada (tábua);5,474;M3;2,0002;;;;5,475;21/11/2019 10:00
WFDOSSANTOSME;06.147.604/0001-41;510401;AC;RIO BRANCO;PATIO;W F 1;-9,935278;-67,868056;LO-91/2014;INSTITUTO DE MEIO AMBIENTE DO ACRE;26/02/2014;26/02/2018;15/02/2007;2007;Lecythis pisonis;Castanharana;Tora;21,014;M3;Madeira serrada (tábua);10,507;M3;2,0;Cavacos;6,956;M3;3,551;21/11/2019 10:00
WFDOSSANTOSME;06.147.604/0001-41;510401;AC;RIO BRANCO;PATIO;W F 1;-9,935278;-67,868056;LO-91/2014;INSTITUTO DE MEIO AMBIENTE DO ACRE;26/02/2014;26/02/2018;15/02/2007;2007;Simarouba amara;Marupá;Tora;5,28;M3;Madeira serrada (tábua);2,64;M3;2,0;Cavacos;1,748;M3;0,892;21/11/2019 10:00
WFDOSSANTOSME;06.147.604/0001-41;510401;AC;RIO BRANCO;PATIO;W F 1;-9,935278;-67,868056;LO-91/2014;INSTITUTO DE MEIO AMBIENTE DO ACRE;26/02/2014;26/02/2018;16/02/2007;2007;Copaifera guianensis;Copaíba;Tora;4,224;M3;Madeira serrada (tábua);2,112;M3;2,0;Cavacos;1,356;M3;0,756;21/11/2019 10:00
JURUAINDUSTRIADEMADEIRALTDA;05.449.072/0001-34;325565;AC;CRUZEIRO DO SUL;PATIO;JURUA INDUSTRIA DE MADEIRAS - SERRARIA;-7,740889;-72,472167;LO Nº 173/2010;INSTITUTO DE MEIO AMBIENTE DO ACRE;16/07/2010;16/07/2014;12/02/2007;2007;Apuleia molaris;Garapeira;Tora;345,0;M3;Madeira serrada (tábua);172,5;M3;2,0;Ripas;32,2;M3;90,63;21/11/2019 10:00
JURUAINDUSTRIADEMADEIRALTDA;05.449.072/0001-34;325565;AC;CRUZEIRO DO SUL;PATIO;JURUA INDUSTRIA DE MADEIRAS - SERRARIA;-7,740889;-72,472167;LO Nº 173/2010;INSTITUTO DE MEIO AMBIENTE DO ACRE;16/07/2010;16/07/2014;12/02/2007;2007;Apuleia molaris;Garapeira;Tora;345,0;M3;Madeira serrada (tábua);172,5;M3;2,0;Caibrinhos;23,67;M3;90,63;21/11/2019 10:00
JURUAINDUSTRIADEMADEIRALTDA;05.449.072/0001-34;325565;AC;CRUZEIRO DO SUL;PATIO;JURUA INDUSTRIA DE MADEIRAS - SERRARIA;-7,740889;-72,472167;LO Nº 173/2010;INSTITUTO DE MEIO AMBIENTE DO ACRE;16/07/2010;16/07/2014;12/02/2007;2007;Apuleia molaris;Garapeira;Tora;345,0;M3;Madeira serrada (tábua);172,5;M3;2,0;Sarrafo;26,0;M3;90,63;21/11/2019 10:00
JURUAINDUSTRIADEMADEIRALTDA;05.449.072/0001-34;325565;AC;CRUZEIRO DO SUL;PATIO;JURUA INDUSTRIA DE MADEIRAS - SERRARIA;-7,740889;-72,472167;LO Nº 173/2010;INSTITUTO DE MEIO AMBIENTE DO ACRE;16/07/2010;16/07/2014;12/02/2007;2007;Myroxylon toluifera;Bálsamodetalu;Tora;38,6;M3;Madeira serrada (tábua);19,3;M3;2,0;Caibrinhos;3,65;M3;4,65;21/11/2019 10:00
JURUAINDUSTRIADEMADEIRALTDA;05.449.072/0001-34;325565;AC;CRUZEIRO DO SUL;PATIO;JURUA INDUSTRIA DE MADEIRAS - SERRARIA;-7,740889;-72,472167;LO Nº 173/2010;INSTITUTO DE MEIO AMBIENTE DO ACRE;16/07/2010;16/07/2014;12/02/2007;2007;Myroxylon toluifera;Bálsamodetalu;Tora;38,6;M3;Madeira serrada (tábua);19,3;M3;2,0;Ripas;6,7;M3;4,65;21/11/2019 10:00
JURUAINDUSTRIADEMADEIRALTDA;05.449.072/0001-34;325565;AC;CRUZEIRO DO SUL;PATIO;JURUA INDUSTRIA DE MADEIRAS - SERRARIA;-7,740889;-72,472167;LO Nº 173/2010;INSTITUTO DE MEIO AMBIENTE DO ACRE;16/07/2010;16/07/2014;12/02/2007;2007;Myroxylon toluifera;Bálsamodetalu;Tora;38,6;M3;Madeira serrada (tábua);19,3;M3;2,0;Sarrafo;4,3;M3;4,65;21/11/2019 10:00
OUROVERDEIMPEEXPLTDA;04.654.691/0001-06;201409;AC;RIO BRANCO;PATIO;PATIO DA EMPRESA;-10,018;-67,772306;LO nº 313/2012;INSTITUTO DE MEIO AMBIENTE DO ACRE;11/07/2012;11/07/2016;08/10/2007;2007;Hymenaea capanema;Jataí;Tora;143,73;M3;Madeira serrada (tábua);71,865;M3;2,0;;;;71,865;21/11/2019 10:00
